Artist,Birth,Death,Age,Alive?,Art Title,DoC,Currency,price,low_estimate,high_estimate,Sold,Est Accuracy,Dimentions,close date,Auction Title,relPop,relPopEarly,relPopChange,closeMonth,closeYear
morris cole graves ,1910,2001,91,0,Tibetan (Wild Herb),1962,USD,1875.0,2000.0,3000.0,1,-1,(40.6 x 24.8 cm.),21,American Art Online,,,,11,17
toon kelder ,1894,1973,79,0,Reclining nude,1931,USD,6562.5,7350.0,9450.0,1,-1,0,10,MODERN ART,,,,12,13
paul gauguin ,1848,1903,55,0,"Pastorales Martinique, from: 10 Zincographies (Guérin 9; Mongan, Kornfeld & Joachim 6)",9,USD,17187.5,15000.0,22500.0,1,0,0,20,"OLD MASTER, MODERN & CONTEMPORARY PRINTS",,,,03,13
andy warhol ,1928,1987,59,0,Shadows,1980,USD,150000.0,80000.0,120000.0,1,1,(35.6 x 27.9 cm.),28,POST-WAR TO PRESENT,,,,02,19
howard hodgkin ,1932,2017,85,0,"Venice, Evening, from: Venetian Views",0,USD,14175.0,8750.0,12500.0,1,1,(each),24,Prints and Multiples,,,,03,22
raqib shaw ,1974,0,48,1,Absence of God II,2008,USD,903125.0,875000.0,1250000.0,1,0,(244 x 152.2 x 4.6cm.),30,POST-WAR AND CONTEMPORARY ART EVENING AUCTION,,,,06,15
michael buthe ,1944,1994,50,0,Untitled,1977,USD,4200.0,1575.0,2100.0,1,1,0,27,Post-War and Contemporary Art Amsterdam,,,,05,21
jean dubuffet ,1901,1985,84,0,Paysage Minéralogique,1955,USD,910937.5,875000.0,1250000.0,1,0,(119.4 x 92cm.),06,POST-WAR AND CONTEMPORARY ART EVENING AUCTION,,,,10,17
jan lievens ,1607,1674,67,0,Bust of a bearded Oriental Man with Turban (Hollstein 35),35,USD,1485.0,625.0,875.0,1,1,0,05,"OLD MASTER, DECORATIVE, MODERN & CONTEMPORARY PRINTS INCLUDING AN IMPORTANT PRIVATE COLLECTION BY LILL TSCHUDI",,,,12,12
sam francis ,1923,1994,71,0,Sans titre (SF59-151),1959,USD,59062.5,26250.0,36750.0,1,1,0,20,COLLECTION GERARD VALKIER : A LIFETIME JOURNEY WITH ART.,,,,10,21
joan miró ,1893,1983,90,0,Métamorphose,0,USD,448875.0,367500.0,577500.0,1,0,0,20,ART MODERNE,,,,10,17
henri matisse ,1869,1954,85,0,Figure au tapis Scutari,1922,USD,423125.0,375000.0,625000.0,1,0,(51 x 40.5 cm.),25,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,06,14
joe bradley ,1975,0,47,1,Tut,2011,USD,25000.0,25000.0,35000.0,1,-1,(243.8 x 160 cm.),18,First Open | Online,,,,12,19
francisco zuniga ,1912,1998,86,0,Mujer de pie,1970,USD,14437.5,12600.0,16800.0,1,0,0,29,IMPRESSIONIST AND MODERN ART,,,,05,13
korakrit arunanondchai ,1986,0,36,1,Untitled (Body Painting),2014,USD,62500.0,31250.0,43750.0,1,1,(132 x 106.7cm.),12,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,02,16
armand guillaumin ,1841,1927,86,0,Le cribleur de sable sous le Pont d'Austerlitz,0,USD,8750.0,8000.0,12000.0,1,0,(52.4 x 68.6 cm.),12,IMPRESSIONIST AND MODERN ART WORKS ON PAPER,,,,11,18
heimo zobernig ,1958,0,64,1,Untitled,2006,USD,148437.5,25000.0,37500.0,1,1,(212 x 212cm.),05,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,19
antoni tàpies ,1923,2012,89,0,Cadira i blanc (Chair and White),1999,USD,150937.5,73500.0,105000.0,1,1,0,24,POST-WAR AND CONTEMPORARY ART,,,,04,18
simon hantaï ,1922,0,100,1,Untitled,1949,USD,8125.0,7000.0,10000.0,1,0,(38.4 x 49.5 in.),21,First Open | Post-War & Contemporary Art,,,,07,21
fernando botero ,1932,0,90,1,El rosario,1969,USD,485000.0,400000.0,600000.0,1,0,(198.1 x 113 cm.),21,LATIN AMERICAN ART,,,,11,15
paul klee ,1879,1940,61,0,Mola,1924,USD,554062.5,250000.0,375000.0,1,1,(10.7 x 32.5 cm.),19,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,06,19
pablo picasso ,1881,1973,92,0,Visage dans étoile (A.R. 30),1947,USD,7031.25,5000.0,7500.0,1,0,0,26,PICASSO CERAMICS,,,,06,14
joseph beuys ,1921,1986,65,0,Greta Garbo und der Filzlappen,1979,USD,3906.25,1250.0,1875.0,1,1,(61.8 x 87.8cm.),26,POST-WAR AND CONTEMPORARY ART,,,,03,14
robert mapplethorpe ,1946,1989,43,0,"Lisa Lyon, 1980",0,USD,20000.0,10000.0,15000.0,1,1,(35.5 x 35.5cm.),29,TRIPLE XXX: PHOTOGRAPHS FROM THE COLLECTION OF DON SANDERS,,,,09,14
horst p. horst ,1906,1999,93,0,"Poppis Peony, N.Y., 1992",0,USD,14437.5,7350.0,9450.0,1,1,(20 x 24 in.),05,PHOTOGRAPHIES,,,,11,19
frederic remington ,1861,1909,48,0,The Buffalo Signal (If Skulls Could Speak),1900,USD,2910000.0,3000000.0,5000000.0,1,-1,(101.6 x 68.6 cm.),28,THE LEGEND OF THE WEST: ICONIC WORKS FROM THE T. BOONE PICKENS COLLECTION,,,,10,20
max ernst ,1891,1976,85,0,Fôret,1925,USD,62343.75,50000.0,75000.0,1,0,(25 x 20 cm.),19,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,06,13
andré dunoyer de segonzac ,1884,1974,90,0,Bouquet d'anémones sur fond rouge,0,USD,17500.0,15000.0,25000.0,1,0,(56.8 x 79 cm.),04,IMPRESSIONIST & MODERN ART DAY SALE,,,,12,20
gisele freund ,1908,2000,92,0,"Virginia Woolf, 1939",0,USD,1706.25,1050.0,2100.0,1,0,(11./8 x 7 7/8 in.),14,AGATHE GAILLARD ET LA PHOTOGRAPHIE : UNE PIONNIÈRE À PARIS,,,,11,13
pol bury ,1922,2005,83,0,Vibratile,1963,USD,125000.0,100000.0,150000.0,1,0,(160 x 80 x 25cm.),05,POST WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,18
pablo picasso ,1881,1973,92,0,Bouquet (A.R. 254),0,USD,17187.5,8750.0,12500.0,1,1,0,02,Picasso Ceramics - Online,,,,03,18
henry moore ,1898,1986,88,0,Mother and Child: Chair,1981,USD,75000.0,75000.0,112500.0,1,-1,0,27,MODERN BRITISH & IRISH ART DAY SALE,,,,06,17
agnes martin ,1912,2004,92,0,Untitled #9,1988,USD,4282500.0,4000000.0,6000000.0,1,0,(182.9 x 182.9 cm.),15,POST-WAR & CONTEMPORARY ART EVENING SALE,,,,11,16
harriet whitney frishmuth ,1880,1980,100,0,Crest of the Wave,1925,USD,15000.0,15000.0,25000.0,1,-1,0,22,American Art Online,,,,05,18
peter doig ,1959,0,63,1,Untitled (Ken Reiner Salzan),1997,USD,31250.0,18750.0,25000.0,1,1,(14.5 x 21.1cm.),02,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,07,14
"alfred de bréanski, snr. ",1852,1928,76,0,"The Evening Glow, Vale of Eagle, Loch Lomond",0,USD,14062.5,12500.0,18750.0,1,0,(50.8 x 76.3 cm.),07,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART, MARITIME ART, SPORTING & WILDLIFE ART",,,,07,16
pablo picasso ,1881,1973,92,0,Pichet aux arums,0,USD,31250.0,5000.0,7500.0,1,1,0,26,PICASSO CERAMICS THE MADOURA COLLECTION,,,,06,12
michael krebber ,1954,0,68,1,Untitled,1997,USD,62500.0,40000.0,60000.0,1,1,(81.2 x 189.2 cm.),12,POST-WAR AND CONTEMPORARY ART DAY SALE SESSION I,,,,05,15
john elwyn ,1916,1997,81,0,Seagulls,0,USD,1485.0,1250.0,1875.0,1,0,(50.8 x 61 cm.),16,MODERN BRITISH AND IRISH ART,,,,10,13
"julius olsson, n.e.a.c. ",1864,1942,78,0,Under tow on a moonlit night,0,USD,8593.75,3750.0,6250.0,1,1,(82 x 127.7 cm.),12,VICTORIAN & BRITISH IMPRESSIONIST ART,,,,03,14
auguste herbin ,1882,1960,78,0,"Composition, danseuse",19,USD,505575.0,367500.0,577500.0,1,0,0,23,ART MODERNE,,,,10,15
jasper johns ,1930,0,92,1,"Light Bulb, from Lead Reliefs",0,USD,43750.0,30000.0,50000.0,1,0,(9950 x 435 mm.),28,CONTEMPORARY EDITION,,,,02,18
pablo picasso ,1881,1973,92,0,Visage no. 125 (A.R. 477),1963,USD,10156.25,5000.0,7500.0,1,1,0,29,Picasso Ceramics,,,,06,17
camille pissarro ,1830,1903,73,0,"Le Jardin d'Octave Mirbeau, la terrasse, Les Damps",1892,USD,6177000.0,3000000.0,5000000.0,1,1,(73 x 92 cm.),13,IMPRESSIONIST AND MODERN ART EVENING SALE,,,,05,19
stefano della bella ,1610,1664,54,0,"Le Pont Neuf, à Paris",0,USD,1093.75,875.0,1250.0,1,0,0,15,Old Master Prints,,,,07,20
andy warhol ,1928,1987,59,0,Fran Lebowitz,0,USD,0.0,2000.0,3000.0,0,-1,(20.3 x 25.4 cm.),31,The Andy Warhol Diaries,,,,03,22
austin osman spare ,1886,1956,70,0,Netheresque,0,USD,6250.0,1875.0,3125.0,1,1,(57.2 x 39.5 cm.),17,MODERN BRITISH & IRISH ART,,,,03,16
louis valtat ,1869,1952,83,0,Bord de mer dans le midi,0,USD,65625.0,42000.0,63000.0,1,1,0,24,ART IMPRESSIONNISTE ET MODERNE,,,,03,17
takashi murakami ,1962,0,60,1,Planet 66,2004,USD,9375.0,1000.0,1500.0,1,1,(44.8 x 44.8 cm.),11,Murakami/Nara,,,,12,20
john nash,1893,1977,84,0,Rendlesham Woods,1969,USD,9687.5,2500.0,3750.0,1,1,(20.5 x 28.5 cm.),23,THE DELIGHTED EYE: WORKS FROM THE COLLECTION OF ALLEN AND BERYL FREER,,,,01,20
salvador dalí ,1904,1989,85,0,"Sans titre (Vieillard et figure en lévitation, avec les chiffres 4, 1 et 7)",1966,USD,52500.0,42000.0,63000.0,1,0,0,21,ART MODERNE,,,,10,16
carlo carrà ,1881,1966,85,0,La trapezista,1913,USD,12500.0,6250.0,8750.0,1,1,(16.9 x 10.3 cm.),05,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,02,15
auguste rodin ,1840,1917,77,0,"L’un des Bourgeois de Calais: Pierre de Wiessant, vêtu, réduction",0,USD,607425.0,525000.0,735000.0,1,0,0,24,ART IMPRESSIONNISTE ET MODERNE,,,,03,17
mikhail larionov ,1881,1964,83,0,Peinture,1916,USD,37044.0,10500.0,15750.0,1,1,0,30,UNE PASSION SURRÉALISTE : COLLECTION INNA & BORIS SALOMON,,,,03,22
georges rouault ,1871,1958,87,0,Fille de cirque à la grosse caisse,1929,USD,56250.0,30000.0,40000.0,1,1,(32 x 21 cm.),06,IMPRESSIONIST & MODERN DAY SALE,,,,11,13
andy warhol ,1928,1987,59,0,Turtle,0,USD,52500.0,20000.0,30000.0,1,1,(800 x 1000 mm.),25,PRINTS & MULTIPLES,,,,10,18
maría blanchard ,1881,1935,54,0,Naturaleza muerta cubista,0,USD,316575.0,262500.0,367500.0,1,0,0,23,ART MODERNE,,,,10,15
leonor fini ,1907,1996,89,0,Portrait de femme,0,USD,10000.0,2000.0,3000.0,1,1,(55.3 x 38.1 cm.),13,IMPRESSIONIST AND MODERN ART WORKS ON PAPER SALE,,,,11,21
victor manuel ,1897,1969,72,0,Guajiros (also known as Novios guajiros),0,USD,90000.0,50000.0,70000.0,1,1,(47.6 x 39.3 cm.),25,LATIN AMERICAN ART,,,,05,17
jacques villon ,1875,1963,88,0,Nu debout bras en l'air (Ginestet & Pouillon E245),0,USD,1093.75,1000.0,1500.0,1,0,(and smaller),20,PRINTS & MULTIPLES INCLUDING AN IMPORTANT COLLECTION BY HENRY MOORE,,,,09,12
alighiero boetti ,1940,1994,54,0,Oggi ventisettesimo giorno settimo dell'anno mille nove 100 ottanta otto all'amato Pantheon immaginando tutto (Today the twenty seventh day of the seventh month of 1988 to the beloved Pantheon imagining everything),1988,USD,423125.0,187500.0,250000.0,1,1,(108 x 116cm.),16,THE ITALIAN SALE,,,,10,14
henri matisse ,1869,1954,85,0,"Charles Vildrac, Cinquante dessins, Henri Matisse, Paris, 1920",0,USD,9375.0,2000.0,3000.0,1,1,(308 x 216 x 25 mm.),23,"Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse, Online",,,,06,21
louis bosworth hurt ,1856,1929,73,0,"Stack Lü & Barrera, St. Kilda",0,USD,18750.0,7500.0,10000.0,1,1,(102.3 x 152.3 cm.),13,VICTORIAN & BRITISH IMPRESSIONIST ART,,,,03,13
hendricus petrus bremmer ,1871,1956,85,0,Les Meules,0,USD,19687.5,14700.0,18900.0,1,1,0,23,ART MODERNE,,,,10,20
pablo picasso ,1881,1973,92,0,Taureau sous l'arbre (A.R. 159),1952,USD,6250.0,1500.0,2250.0,1,1,0,22,Picasso Ceramics - Online,,,,06,18
zhang xiaogang ,1958,0,64,1,Bloodline Series: The Young Man,1996,USD,136562.5,125000.0,187500.0,1,0,(40 x 30cm.),12,POST WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,12
christopher richard wynne nevinson ,1889,1946,57,0,Cornish Landscape,0,USD,6250.0,3750.0,6250.0,1,1,0,18,PRINTS & MULTIPLES,,,,03,20
henri matisse ,1869,1954,85,0,Jeune Chinoise,0,USD,10000.0,6000.0,8000.0,1,1,(465 x 333 mm.),22,Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse,,,,10,20
léonard tsuguharu foujita ,1886,1968,82,0,Buste de femme allongée au chat,0,USD,405825.0,157500.0,210000.0,1,1,0,24,ART IMPRESSIONNISTE ET MODERNE,,,,03,17
floris arntzenius ,1864,1925,61,0,"Strolling in the Spuistraat, The Hague",0,USD,23625.0,12600.0,16800.0,1,1,0,05,IMPRESSIONIST AND MODERN ART,,,,06,12
aaron siskind ,1903,1991,88,0,"Gloucester, 1944",0,USD,1000.0,4000.0,6000.0,1,-1,(34 x 26 cm.),20,Fields of Vision: The Private Collection of Artists Wolf Kahn and Emily Mason Online Sale,,,,05,21
andy warhol ,1928,1987,59,0,Flowers (Black and White): one plate,0,USD,7500.0,3000.0,5000.0,1,1,(1035 x 692 mm.),20,PRINTS AND MULTIPLES,,,,04,18
henri matisse ,1869,1954,85,0,Nu debout,1908,USD,32500.0,30000.0,40000.0,1,0,(30.9 x 23.2 cm.),08,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,11,12
henry ryland ,1856,1924,68,0,A Wonder Book of Ancient Greece,0,USD,7812.5,6250.0,8750.0,1,0,(39 x 56.5 cm.),11,VICTORIAN PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART,,,,07,18
blanche lazzell ,1878,1956,78,0,Untitled,0,USD,25000.0,10000.0,15000.0,1,1,(31.8 x 22.9 cm.),18,AMERICAN ART,,,,05,21
pablo picasso ,1881,1973,92,0,Toros (A.R. 161),0,USD,6000.0,2000.0,3000.0,1,1,0,13,Picasso Ceramics: Including Property from the Collection of Joan A. Mendell,,,,11,18
henri matisse ,1869,1954,85,0,Etudes de feuilles (recto and verso),1942,USD,17500.0,4000.0,6000.0,1,1,(25.5 x 37.5 cm.),22,Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse,,,,10,20
jamini roy ,1887,1972,85,0,Untitled (Musicians),0,USD,23437.5,18750.0,25000.0,1,0,(38.1 x 72.1 cm.),25,SOUTH ASIAN MODERN + CONTEMPORARY ART,,,,05,17
julia margaret cameron ,1815,1879,64,0,"Unknown Girl, 1872",0,USD,14437.5,10500.0,15750.0,1,0,(13 1/8 x 9 5/8 in.),10,PHOTOGRAPHIES,,,,11,16
edward reginald frampton ,1870,1923,53,0,Our Lady of Promise (La Madonna di Promessa),0,USD,216250.0,187500.0,250000.0,1,0,(127 x 117 cm.),14,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART",,,,12,16
henry moore ,1898,1986,88,0,Seated woman holding her right foot II,1981,USD,7875.0,6300.0,8400.0,1,0,0,29,IMPRESSIONIST AND MODERN ART,,,,05,13
pablo picasso ,1881,1973,92,0,Tête de chèvre de profil (A.R. 154),1952,USD,25000.0,10000.0,15000.0,1,1,0,01,Picasso Ceramics Online,,,,03,19
pablo picasso ,1881,1973,92,0,Coq sur le piano devant la fenêtre,0,USD,50000.0,37500.0,62500.0,1,0,(10.8 x 7.7 cm.),28,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,02,19
maqbool fida husain ,1913,2011,98,0,Naika (Nritya),1964,USD,163750.0,100000.0,150000.0,1,1,(122.6 x 62.2 cm.),25,SOUTH ASIAN MODERN + CONTEMPORARY ART,,,,05,17
jiri georg dokoupil ,1954,0,68,1,Untitled (The Kitchen),0,USD,4200.0,3150.0,5250.0,1,0,0,18,Post-War & Contemporary Art: Amsterdam,,,,06,20
pedro friedeberg ,1936,0,86,1,Horse and Hand Table,1966,USD,20000.0,25000.0,30000.0,1,-1,(76.2 x 188 cm.),21,Latin American Art Online,,,,11,17
allison schulnik ,1978,0,44,1,Flowers for a Visitor #4,2006,USD,6875.0,2000.0,3000.0,1,1,(61 x 50.8 cm.),05,Christie's 100,,,,02,20
alexej von jawlensky ,1864,1941,77,0,Kopf,0,USD,5937.5,3125.0,4375.0,1,1,0,28,Prints & Multiples,,,,09,21
jean dufy ,1888,1964,76,0,La Passerelle des Arts,0,USD,23437.5,18750.0,25000.0,1,0,(32.1 x 47.9 cm.),05,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,02,14
raymond hains ,1926,2005,79,0,Untitled (Palisade),1959,USD,52500.0,5250.0,7350.0,1,1,0,25,The Curator’s Eye: The Collection of Professor Dr Karin von Maur,,,,05,21
serge poliakoff ,1900,1969,69,0,Composition abstraite,1958,USD,131250.0,84000.0,126000.0,1,1,0,03,POST WAR & CONTEMPORARY ART,,,,12,21
harry jackson ,1924,2011,87,0,"Sacajawea with Pack Horse, 'Second Working Model for a Monument'",1978,USD,15000.0,7000.0,10000.0,1,1,0,22,American Art Online,,,,05,18
pablo picasso ,1881,1973,92,0,Joueur de flûte et cavaliers (A.R. 340),1956,USD,3750.0,2500.0,3750.0,1,1,0,21,Picasso Ceramics Online,,,,06,19
yves klein ,1928,1962,34,0,"'TABLE BLEUE', DESIGNED 1961",0,USD,30000.0,15000.0,20000.0,1,1,0,22,FIRST OPEN| HOME,,,,03,16
alberto giacometti ,1901,1966,65,0,Diego lisant,0,USD,34375.0,15000.0,22500.0,1,1,(21.6 x 12.7 cm.),07,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,02,13
francis alÿs ,1959,0,63,1,each: Untitled,1999,USD,15625.0,12500.0,18750.0,1,0,(27.9 x 35.5cm.),19,First Open | Online,,,,09,19
pablo picasso ,1881,1973,92,0,Faune cavalier,1956,USD,21875.0,5000.0,7500.0,1,1,0,26,PICASSO CERAMICS THE MADOURA COLLECTION,,,,06,12
max bill ,1908,1994,86,0,"konstruktion, 1937",0,USD,177480.0,81600.0,122400.0,1,1,0,22,SWISS ART SALE,,,,09,14
louise nevelson ,1899,1988,89,0,Royal Tide II,0,USD,284550.0,84000.0,126000.0,1,1,(59 x 55 1/8 in.),01,COLLECTION HENRI-GEORGES ET INÈS CLOUZOT - VENTE AU PROFIT DU SECOURS CATHOLIQUE,,,,12,12
armand guillaumin ,1841,1927,86,0,"Quais de la scène à Paris, Île-de-France",6,USD,26250.0,15750.0,21000.0,1,1,0,23,ART IMPRESSIONNISTE ET MODERNE,,,,03,18
bernard buffet ,1928,1999,71,0,Bouquet de roses,1985,USD,213125.0,87500.0,125000.0,1,1,(73 x 54.2 cm.),05,IMPRESSIONIST/MODERN DAY SALE,,,,02,14
roy lichtenstein ,1923,1997,74,0,Foot Medication Poster,0,USD,4000.0,3000.0,5000.0,1,0,(396 x 402 mm.),28,CONTEMPORARY EDITION,,,,02,18
donald judd ,1928,1994,66,0,Untitled,1988,USD,13750.0,6000.0,8000.0,1,1,(43.2 x 35.6 cm.),12,First Open Online: Post-War and Contemporary Art,,,,12,18
valerie favre ,1959,0,63,1,Lapine univers und ein Freund,2005,USD,2375.0,700.0,900.0,1,1,(49.8 x 40.6 cm.),05,Christie's 100,,,,02,20
richard serra ,1938,0,84,1,Freddie King,0,USD,28125.0,10000.0,15000.0,1,1,0,01,Prints & Multiples,,,,04,21
fausto melotti ,1901,1986,85,0,Tavolo,0,USD,98437.5,52500.0,84000.0,1,1,(base),06,Reborn: Modern and Contemporary,,,,05,21
paul elie ranson ,1861,1909,48,0,"Tigre dans la Jungle (Tiger in the Jungle), from: L’Estampe originale",0,USD,3437.5,3750.0,6250.0,1,-1,0,16,Modern Edition,,,,05,19
william merritt chase ,1849,1916,67,0,Shinnecock,0,USD,427500.0,400000.0,600000.0,1,0,(16.5 x 24.1 cm.),22,AMERICAN ART,,,,11,16
anne truitt ,1921,2004,83,0,Truitt '91,1991,USD,103320.0,20000.0,30000.0,1,1,(59.1 x 76.8 cm.),10,POST-WAR TO PRESENT,,,,03,22
willem de kooning ,1904,1997,93,0,With Love,0,USD,4375.0,3500.0,5500.0,1,0,(289 x 248 mm.),04,CONTEMPORARY EDITION,,,,03,20
robert rauschenberg ,1925,2008,83,0,Sling Shot Lit #5,0,USD,16250.0,15000.0,25000.0,1,0,(2174 x 1429 x 292 mm.),19,Contemporary Edition,,,,07,17
george edward lodge ,1860,1954,94,0,'Stoat on the prowl',0,USD,6250.0,3125.0,4375.0,1,1,(44.7 x 37.2 cm.),15,"THE ASTOR COLLECTION FROM TILLYPRONIE, ABERDEENSHIRE",,,,12,17
patrick hughes ,1939,0,83,1,A Maze,0,USD,20312.5,12500.0,18750.0,1,1,(104.1 x 251.4 x 47 cm.),13,MODERN BRITISH AND IRISH ART DAY SALE,,,,12,12
irving penn ,1917,2009,92,0,"Camel, Prague, 1986",0,USD,26250.0,15750.0,21000.0,1,1,(19 x 23½ in.),01,"PHOTOGRAPHS, ICONS & STYLE",,,,07,14
alfred sisley ,1839,1899,60,0,L'allée des peupliers au bord du Loing,1892,USD,1575000.0,1500000.0,2500000.0,1,0,(73.5 x 92.4 cm.),13,IMPRESSIONIST AND MODERN ART EVENING SALE,,,,05,19
richard hamilton ,1922,2011,89,0,Study for 're Nude',0,USD,17187.5,5000.0,7500.0,1,1,(36.2 x 33 cm.),21,MODERN BRITISH & IRISH ART DAY SALE,,,,06,16
franz kline ,1910,1962,52,0,De Medici,1956,USD,11058500.0,5000000.0,7000000.0,1,1,(209.6 x 290.8 cm.),14,POST-WAR & CONTEMPORARY ART EVENING SALE,,,,11,12
harry brooker ,1848,1940,92,0,The young tailors,0,USD,2812.5,2500.0,5000.0,1,0,(45.7 x 61 cm.),08,"VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART, MARITIME ART, SPORTING & WILDLIFE ART",,,,07,15
ferdinand hart nibbrig ,1866,1915,49,0,Arbeiderswoning,1903,USD,70350.0,63000.0,84000.0,1,0,0,20,40TH ANNIVERSARY SALE,,,,11,12
oscar edmund berninghaus ,1874,1952,78,0,A Field in Taos,0,USD,207750.0,200000.0,300000.0,1,0,(45.7 x 61 cm.),23,AMERICAN ART,,,,05,13
michael ayrton ,1921,1975,54,0,Study for Talos,0,USD,7031.25,3750.0,6250.0,1,1,0,17,MODERN BRITISH & IRISH ART,,,,03,16
lou loeber ,1894,1983,89,0,Twee boompjes,1924,USD,2887.5,2625.0,3675.0,1,0,0,27,IMPRESSIONIST AND MODERN ART,,,,11,12
