,Artist,Title,Location,Currency,Date,Signed,Sold,Selling Price,low_estimate,high_estimate,Category,Auction Name,Image
1230,Toyen,Chambre secrète sans serrure,Paris,USD,2022,True,True,1650718.7,0.0,0.0,Impressionist/Modern,Surrealism and Its Legacy,https://sothebys-md.brightspotcdn.com/dims4/default/18b5422/2147483647/strip/true/crop/2000x1264+0+0/resize/2048x1294!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbe%2F2f%2F5c670c674c3fb2b53aea98907976%2Fpf2266-c6zg8-02.jpg
1231,Leonor Fini,Sphinx pour David Barrett,Paris,USD,2022,True,True,132878.97,0.0,0.0,Impressionist/Modern,Surrealism and Its Legacy,https://sothebys-md.brightspotcdn.com/dims4/default/cbe7aa9/2147483647/strip/true/crop/1515x2000+0+0/resize/2048x2704!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F08%2F79%2F23daddd140e782824f3d79834e71%2F1107pf2256-c5gtv-01.jpg
1232,Pablo Picasso,Nature morte au verre,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/4c5c0a8/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F23%2F92%2F14f280124d0b826b96eeef8f1346%2Fl22004-bykvp-01.jpg
1233,Pablo Picasso,Femme et deux hommes sur la plage,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/bf9c51e/2147483647/strip/true/crop/2000x1488+0+0/resize/2048x1524!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F43%2F00%2Fd997bc8a4e73a77d0f375afa9f8f%2Fl22004-byktm-01-crop.jpg
1234,Tamara de Lempicka,Roses,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/4eedd54/2147483647/strip/true/crop/2000x1662+0+0/resize/2048x1702!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F92%2F62%2F11bf8c944d09a8e19ac42ed84a25%2Fl22004-c5wmk-01.jpg
1235,Auguste Rodin,"Orpheline Alsacienne, version à la tête penchée",Location Not found,Error,Date Not found,False,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/edb4e4c/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F32%2F92%2F304527f447b2868a4040a94f47c1%2Fl22004-c52mc-01.jpg
1236,Henry Moret,Le bateau de sauvetage à Audierne,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/670d8db/2147483647/strip/true/crop/2000x1431+0+0/resize/2048x1465!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd2%2F0f%2Fbec7ef314d3a8e2a42a6a03009c8%2Fl22004-c3g3m-02-t2-01.jpg
1237,Ferdinand du Puigaudeau,"Venise, San Giorgio au clair de lune",Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/7410fc2/2147483647/strip/true/crop/2000x1638+0+0/resize/2048x1677!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa7%2F0d%2F0c22acd34837a6e1907ec66abccf%2Fl22004-bpt63-01a-t2-cropped.jpg
1238,Gustave Loiseau,Les falaises de Saint-Jouin,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/ba7c9cf/2147483647/strip/true/crop/2000x1241+0+0/resize/2048x1271!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F34%2Ff5%2F995cd69c4191a11afe1fe032c10c%2Fl22004-c38s6-02-t1-01.jpg
1239,Auguste Rodin,"Femmes damnées, version avec pied droit de la femme supérieure touchant le genou gauche de la femme couchée",Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/c6ecedb/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F76%2F89%2Fafa75c2d43a98f4a56d668172b5d%2Fl22004-c4hxb-01.jpg
1240,Leonor Fini,Portrait d'André Pieyre de Mandiargues au grand col de léopard,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e3153b1/2147483647/strip/true/crop/1282x2000+0+0/resize/2048x3195!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F37%2F19%2F7721444f426fb267401298694f84%2Fl22004-c4txg-bi-01.jpg
1241,Marino Marini,Cavallo su sfondo blu (Horse on Blue Background),Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/3c4dd05/2147483647/strip/true/crop/1403x2000+0+0/resize/2048x2919!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F32%2Fa8%2Fb631e5794f7d909e4b08528a142a%2Fc52jq-01a.jpg
1242,Pablo Picasso,Carnet,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/89b87dd/2147483647/strip/true/crop/2000x2047+0+0/resize/2048x2096!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F56%2F29%2F791184074bcfbce09f6e7a97550e%2Fl22004-bykvq-40-crop.jpg
1243,Paul Delvaux,La danse macabre,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/b7a7c05/2147483647/strip/true/crop/2000x1538+0+0/resize/2048x1575!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F11%2Fd2%2Fa7680ef241c6b0709a8ef77dcdff%2Fl22004-c5mnj-03.jpg
1244,Pablo Picasso,Nu debout (baigneuse),Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/e0/e5/bcbc27764c2eabd2f618c492e43d/l22004-byktg-01.jpg
1245,Henry Moret,Les Iles Glénans,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d1e295a/2147483647/strip/true/crop/2000x1237+0+0/resize/2048x1267!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F21%2F82%2Fb529b3f9447db27a3b20be674f1b%2Fl22004-bp7r9-01-t2.jpg
1246,Pablo Picasso,Dans l'atelier,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e7181bf/2147483647/strip/true/crop/1525x2000+0+0/resize/2048x2686!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F47%2Fdd%2F689c2ade453d840d2c30a76102b0%2Fl22004-c4xf3-01.jpg
1247,Marc Chagall,Les amoureux au clair de lune,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d6e2465/2147483647/strip/true/crop/1514x2000+0+0/resize/2048x2705!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F07%2F02%2Fcaccf60347959716b08b5d90aae8%2Fl22004-c4xhg-01.jpg
1248,Pablo Picasso,Femme assise,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/768379e/2147483647/strip/true/crop/1567x2000+0+0/resize/2048x2614!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F06%2Fad%2Fbfa7f7bc420f9c114f6b9f18619a%2Fl22004-byktr-01-crop.jpg
1249,Leonor Fini,Sfinge la morte / La Belle,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/07cead5/2147483647/strip/true/crop/1461x2000+0+0/resize/2048x2804!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbb%2Fa1%2F55444cac40f89341d1acd525978d%2Fl22004-c5w83-01.jpg
1250,Max Ernst,Sans titre (soleil orange),Location Not found,Error,Date Not found,True,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/935d763/2147483647/strip/true/crop/2000x1473+0+0/resize/2048x1508!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F01%2F59%2F207d3c144dec83fddf415e76e976%2Fl22004-c5xs3-01.jpg
1251,Francis Picabia,Abstrait Lausanne,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/9b/1c/4c0b42c84ccab7726db06d2a6555/l22004-c36gp-01a-t2-reshoot.jpg
1252,Camille Pissarro,Sous-bois,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d244f3e/2147483647/strip/true/crop/1586x2000+0+0/resize/2048x2583!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fda%2F0f%2F8f4299f84108921b2974822bbec4%2Fl22004-b62cd-01a-t2-cropped.jpg
1253,Henri Le Sidaner,Le Pavillon,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e12a0da/2147483647/strip/true/crop/2000x1602+0+0/resize/2048x1640!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F35%2F3a%2Fb3a685ba48e0b9ef6a0a6e306213%2Fl22004-c38s2-02-t1-01.jpg
1254,Giorgio de Chirico,Cavallo con palafreniere orientale (Horse with Asian Groom),Location Not found,Error,Date Not found,True,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/507d9f8/2147483647/strip/true/crop/2000x1661+0+0/resize/2048x1701!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F09%2F71%2Ff02d321748e3b1b392e62139f367%2Fl22004-c42p7-01.jpg
1255,Jean (Hans) Arp,Torse d'ange,Location Not found,Error,Date Not found,False,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/7e714a5/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F20%2F66%2Fb29ec28a499b8181e463009a82b0%2Fl22004-c63sb-cs-01.jpg
1256,Pablo Picasso,Nature morte au verre,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e56ee57/2147483647/strip/true/crop/1326x2000+0+0/resize/2048x3089!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd1%2F4a%2F1866ab3343f6900c7a2eb5be2f58%2Fl22004-bykvn-01-cropped.jpg
1257,Claude Monet,"Marine, plage de Sainte-Adresse - recto; Etude d'une maison - verso",Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e88005b/2147483647/strip/true/crop/2000x1469+0+0/resize/2048x1504!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F89%2Fb5%2F513bf6cf437991a03ddff028f46f%2Fl22004-b62bz-01-t2.jpg
1258,Max Ernst,Ohne Titel (Untitled),Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/676f5f3/2147483647/strip/true/crop/1578x2077+0+0/resize/2048x2696!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F04%2F5d%2Fe2a88c6b437a89e39457676dc9d9%2Fl22004-c5xry-01a.jpg
1259,Giorgio de Chirico,Gladiatori,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d3fdace/2147483647/strip/true/crop/1647x2000+0+0/resize/2048x2487!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F31%2F5d%2Fa291bb7143f9a85a859dde82d205%2Fl22004-c5cfl-01.jpg
1260,Georges Guyot,Tête de lionne,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/0d4237a/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fc5%2Fb5%2F7d3b171143d3942b2e00b0a2f868%2Fl22004-c4lg6-01.jpg
1261,Pablo Picasso,Découpage cubiste,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/0930d09/2147483647/strip/true/crop/2000x1688+0+0/resize/2048x1729!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0d%2F0d%2Ff85523f4493cbe48eab76b61cafb%2Fl22004-byktp-01.jpg
1262,Francis Picabia,Ouistiti,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/2f6b327/2147483647/strip/true/crop/2000x1639+0+0/resize/2048x1678!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe8%2Fe4%2F8179d2d744eabe2859dcaaa4265d%2Fl22004-c54pw-01a-t1.jpg
1263,Rembrandt Bugatti,"Jaguar accroupi, petit modèle",Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/717c551/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F29%2F77%2Fc0e8040b4303a4601d5fdd8a2be6%2Fl22004-c4hxc-03.jpg
1264,Pierre-Auguste Renoir,Paysage du Midi,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/ba/03/6701294b45e3a260786becbfa0e5/l22004-c4rkb-01.jpg
1265,Gustave Loiseau,La rivière en automne,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e9382a4/2147483647/strip/true/crop/2000x1610+0+0/resize/2048x1649!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F5a%2Fb1%2F604b425a4331832ef4500bbb21fc%2Fl22004-bpgf7-01-cropped.jpg
1266,Giorgio de Chirico,Tempio e rocce in una stanza (Temple and rocks in a room),Location Not found,Error,Date Not found,True,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/f86b216/2147483647/strip/true/crop/1532x1283+0+0/resize/2048x1715!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F7d%2F64%2Ff19512ec4af3b3c5db223cdcdfed%2Fl22004-c5xrx-01a.jpg
1267,Pablo Picasso,Homme assis,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d45c621/2147483647/strip/true/crop/1483x2000+0+0/resize/2048x2762!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F20%2Fc3%2F91a81b8e49c7a6e8ba249ee95c84%2Fl22004-byktd-01-cropped.jpg
1268,Marc Chagall,Nature morte devant la fenêtre,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/924b259/2147483647/strip/true/crop/1519x2000+0+0/resize/2048x2697!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F39%2F2b%2F95ca45cd4c99931b5d2a6b8e2590%2Fl22004-c2xs3-01-t2.jpg
1269,Odilon Redon,Tête de femme voilée,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/09b598c/2147483647/strip/true/crop/1717x2000+0+0/resize/2048x2386!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F4e%2Ff7%2Fbed46206403da057c2071b74c990%2Fl22004-b62bh-01-t1.jpg
1270,Eugène Boudin,La Rivière morte à Deauville,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/b4a49f7/2147483647/strip/true/crop/2000x1367+0+0/resize/2048x1400!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F4b%2F1f%2Fc916d049478987a7bbbb0260b351%2Fl22004-b5ydd-01-t2.jpg
1271,Camille Pissarro,Kew Gardens,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/3f980fc/2147483647/strip/true/crop/1726x2000+0+0/resize/2048x2373!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbf%2F01%2F2f4e0ba24bb6ac221db6500e8dda%2Fl22004-b62c4-01-t2.jpg
1272,Pablo Picasso,Crâne de chèvre,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/2954f30/2147483647/strip/true/crop/2000x1538+0+0/resize/2048x1575!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F5e%2Fb0%2Fe2024a68414d89a0de1b116fc4f0%2Fl22004-c4ttb-bi-01-cropped.jpg
1273,Pablo Picasso,La main,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/de9349b/2147483647/strip/true/crop/2000x1021+0+0/resize/2048x1046!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb8%2F56%2F4fb10e994ffb8e1ca3ee51bf86fb%2Fl22004-byktv-01-cropped.jpg
1274,Berthe Morisot,Nu couché,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/330caa7/2147483647/strip/true/crop/2000x1481+0+0/resize/2048x1517!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F9b%2Fc4%2Fcf2baa1e4736975ba2b55f0d40ff%2Fl22004-b62cg-01a-t2-cropped.jpg
1275,Marc Chagall,Chérubin,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/852063c/2147483647/strip/true/crop/1304x2000+0+0/resize/2048x3141!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F46%2Fb1%2F5b6bcc6f42ab9b950dd2f16a252c%2Fl22004-c567c-01.jpg
1276,Salvador Dalí,Les Simoniaques,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/55eae5c/2147483647/strip/true/crop/1375x2000+0+0/resize/2048x2979!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa0%2F9b%2F331ba97d43de889ecba0187b269c%2Fl22004-c5mm2-01.jpg
1277,Pablo Picasso,Femme nue allongée,Location Not found,Error,Date Not found,False,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/6d1e1e2/2147483647/strip/true/crop/2000x1636+0+0/resize/2048x1675!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F5c%2F03%2F3edc9aa443deb8a6ec0614f2c571%2Fl22004-byktc-01.jpg
1278,Camille Pissarro,Forêt tropicale,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/904df07/2147483647/strip/true/crop/2000x1495+0+0/resize/2048x1531!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F8e%2Fe5%2F8ac33f9f4ba8b1fd3321ff4593f2%2Fl22004-c3x63-01a-t2-post-restoration-crop.jpg
1279,Joan Miró,Tête et oiseau,Location Not found,Error,Date Not found,True,True,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/faf22ce/2147483647/strip/true/crop/1420x2000+0+0/resize/2048x2885!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F38%2Fd9%2Fe1d2e7b94963810aa439659af1f1%2F101l22004-92wdw-01.jpg
1280,Fernand Léger,Objets contrastés sur fond bleu,London,USD,2022,True,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Evening Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d4c51c5/2147483647/strip/true/crop/2000x1304+0+0/resize/2048x1335!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F58%2F19%2Fe4310cd44552ac315a418bae0df5%2Fl22002-c3kz9-06-cropped.jpg
1281,Claude Monet,"Glaçons, environs de Bennecourt",London,USD,2022,True,False,0.0,0.0,0.0,Impressionist/Modern,Modern & Contemporary Evening Auction,https://sothebys-md.brightspotcdn.com/dims4/default/390ce73/2147483647/strip/true/crop/2000x1508+0+0/resize/2048x1544!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb1%2F5f%2Ffa3f0f4842b88b28978695169109%2Fl22002-64y6w-t1-04-crop.jpg
