,Artist,Title,Location,Date,Signed,Sold,Selling Price,Estimate,Category,Auction Name,Image
1449,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"176,400 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/9d33f62/2147483647/strip/true/crop/1500x2000+0+0/resize/2048x2731!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F8b%2Fd8%2Fcde335c44b5f92913d08ded2339f%2F191n10787-btfqv-t2-01.jpg
1450,Henri Matisse,Femme allongée,Location Not found,Date Not found,False,True,"138,600 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/910d149/2147483647/strip/true/crop/2000x1457+0+0/resize/2048x1492!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F99%2F38%2Fd03d8d7c47a190cad35318e68843%2F165n10787-4bq9j-02-a.jpg
1451,Sonia Delaunay,"Rythme couleur, Opus 876",Location Not found,Date Not found,True,True,"315,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/5063e47/2147483647/strip/true/crop/1567x2000+0+0/resize/2048x2614!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F2d%2F8d%2F87bcdcd84bbf9de90d7fe535be1c%2F120n10787-btdnw-02.jpg
1452,Raoul Dufy,"Nice, Le Guéridon",Location Not found,Date Not found,True,True,"927,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/636a658/2147483647/strip/true/crop/1679x2000+0+0/resize/2048x2440!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Faf%2Ff9%2F88a55c2642a0b70d597873577d87%2F064n10787-66nrb0-02-a.jpg
1453,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"163,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/4a2d712/2147483647/strip/true/crop/1612x2000+0+0/resize/2048x2541!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ffb%2Fca%2Fc2e1e9304450b809a48cfc86570f%2F188n10787-btfqs-t2-01.jpg
1454,Sonia Delaunay,"Rythme couleur, Opus 1618",Location Not found,Date Not found,True,True,"119,700 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/40996f1/2147483647/strip/true/crop/1466x2000+0+0/resize/2048x2794!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F60%2F1d%2F81ab82b04b8d851d368cad474379%2F094n10787-btdlf-02-a.jpg
1455,Maurice Utrillo,Église de Domremy,Location Not found,Date Not found,True,True,"22,680 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/2734941/2147483647/strip/true/crop/2000x1417+0+0/resize/2048x1451!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F11%2Ff3%2F4f4d1e3243199e35809b15cf9884%2F059n10787-66nrh-02-a.jpg
1456,Kees van Dongen,La Plage de Deauville,Location Not found,Date Not found,True,False,N/A,,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/2692645/2147483647/strip/true/crop/2000x1659+0+0/resize/2048x1699!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0b%2Fe3%2F7ad2c60a46738479ba17e926e494%2F076n10787-bykkr-02-a.jpg
1457,Jean Arp,Parent d'oiseau,Location Not found,Date Not found,False,True,"17,640 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/810995d/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F74%2F55%2F507e924b417d934e41d0ed9ab20d%2F087n10787-bydl7-03.jpg
1458,Tsuguharu Foujita,"Femme assise, Jeanne Hébuterne",Location Not found,Date Not found,True,True,"31,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/c24e257/2147483647/strip/true/crop/1261x2000+0+0/resize/2048x3248!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F7f%2F79%2Fd05b572f4f9b83883cc3dd586829%2F053n10787-c268b-02-a.jpg
1459,Pablo Picasso,Mousquetaire et courtisane,Location Not found,Date Not found,True,True,"378,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/d6a6d55/2147483647/strip/true/crop/2000x1327+0+0/resize/2048x1359!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ffa%2Fdc%2Fc5eb77e44a36ab0bb304abf61453%2F264n10681-bw5v2-03-a.jpg
1460,Sonia Delaunay,"Rythme couleur, Opus 972",Location Not found,Date Not found,True,True,"201,600 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/8508c80/2147483647/strip/true/crop/2000x1473+0+0/resize/2048x1508!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa0%2F0b%2Fde67c39c44a0b660778bae5fa645%2F136n10787-btdpd-02-t2-a.jpg
1461,Fernand Léger,Quatre papillons et un insecte,Location Not found,Date Not found,True,True,"850,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/62f23b8/2147483647/strip/true/crop/1585x2000+0+0/resize/2048x2584!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F89%2Fdb%2Fc1fb1be146ba8fd500bf5cd4e9f0%2F228n10787-bpxfc-02-a.jpg
1462,Pablo Picasso,"Nu debout, mousquetaire et enfant",Location Not found,Date Not found,True,True,"352,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/a1eb55b/2147483647/strip/true/crop/2000x1550+0+0/resize/2048x1587!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F2b%2F7b%2F1e853c4f4e56a9a7267758996ba5%2F115n10787-btdnk-02-a.jpg
1463,Pablo Picasso,Animal,Location Not found,Date Not found,True,True,"478,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/f9ba2c1/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F45%2Fbf%2F8e95593745e49e455be26522e3d7%2F132n10787-bxtxj-01.jpg
1464,Raoul Dufy,Les Martigues,Location Not found,Date Not found,True,True,"927,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/3d1c023/2147483647/strip/true/crop/2000x1674+0+0/resize/2048x1714!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F1e%2Fd0%2F301958464e3b9a69126de0e3306c%2F073n10787-bykkv-02-a.jpg
1465,Giacomo Manzù,Cardinale in Piedi,Location Not found,Date Not found,False,True,"37,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/32/81/db722fb54ae7a0a49d10b2a648c4/401n10787-c2s43-t2-1.jpg
1466,Henri Matisse,L'Atelier de Cimiez,Location Not found,Date Not found,True,True,"214,200 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/b90125a/2147483647/strip/true/crop/2000x1541+0+0/resize/2048x1578!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F84%2F21%2Fc28c414b41c681c4b4c065ab71c5%2F034n10787-bx3hx-01-a.jpg
1467,Francis Picabia,Le Torrent,Location Not found,Date Not found,False,False,N/A,,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/2c7911a/2147483647/strip/true/crop/2000x1582+0+0/resize/2048x1620!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fab%2Fac%2F982eea9146659dc38171e9b1419f%2F338n10787-bzx93-01.jpg
1468,Pablo Picasso,Le Couple (A Double-Sided Work),Location Not found,Date Not found,True,True,"201,600 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/c526515/2147483647/strip/true/crop/2000x1375+0+0/resize/2048x1408!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F87%2Fbd%2F2fe1f2344654838b672567e88b87%2F286n10787-c28fd-t2-02-a.jpg
1469,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"189,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/1b09b10/2147483647/strip/true/crop/1500x2000+0+0/resize/2048x2731!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd5%2F2b%2Fc69430704d23accd754ede39d6c8%2F190n10787-btfr2-t2-01.jpg
1470,Jean Arp,Oiseau-tripode,Location Not found,Date Not found,False,True,"252,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e2c02d7/2147483647/strip/true/crop/1334x2000+0+0/resize/2048x3070!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff3%2F18%2Fe788e721459f97a2014575e91907%2F278n10787-by5pl-t2-2.jpg
1471,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"352,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/a5593d3/2147483647/strip/true/crop/1517x2000+0+0/resize/2048x2700!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fad%2F5c%2Fb2bf3a714accaaca51bc87fdb265%2F189n10787-btfqz-t2-01.jpg
1472,André Masson,Masque de Condottiere,Location Not found,Date Not found,True,True,"56,700 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/68c5fc0/2147483647/strip/true/crop/1595x2000+0+0/resize/2048x2568!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fab%2F8f%2Fa11d7458454886e1dfe4128f006e%2F307n10787-bxtz4-01.jpg
1473,Pablo Picasso,Profil de Jacqueline,Location Not found,Date Not found,False,True,"94,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/79b1e41/2147483647/strip/true/crop/2000x2009+0+0/resize/2048x2057!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fc9%2F73%2Fd103e24347e285b66d2f5e9b5861%2F347n10787-b526b-1.jpg
1474,Marc Chagall,Hommage au passé (La Ville),Location Not found,Date Not found,True,True,"1,956,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/7404c86/2147483647/strip/true/crop/2000x1874+0+0/resize/2048x1919!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fcc%2F43%2F08e73d8241c987e38d8fd6fb418e%2F301n10787-bq7sc.jpg
1475,Pablo Picasso,Femme accroupie,Location Not found,Date Not found,False,True,"214,200 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/252d687/2147483647/strip/true/crop/1494x2000+0+0/resize/2048x2742!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F46%2F6e%2F7b4f81b1433b8068dc1cde5560ce%2F185n10787-btfmt-t2-02.jpg
1476,Yves Tanguy,Sans titre,Location Not found,Date Not found,True,True,"22,680 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/8e62f85/2147483647/strip/true/crop/1519x2000+0+0/resize/2048x2697!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F12%2F73%2F23dc96554d2ca7f675fd002740b3%2F267n10787-bzjty-t3-04-a.jpg
1477,Alberto Giacometti,Petit buste d'homme,Location Not found,Date Not found,False,True,"1,351,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/0b7921a/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fc5%2F3c%2F89a5a3f14345a5012716246f0efb%2F084n10787-bjd2c-02.jpg
1478,Fernand Léger,Portrait de Paul Éluard,Location Not found,Date Not found,True,False,N/A,,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e339d28/2147483647/strip/true/crop/1543x2000+0+0/resize/2048x2655!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb4%2F62%2F3aa1ed50429e9da5fd4e1c9823f7%2F280n10787-85zj3-t1-05-a.jpg
1479,Sonia Delaunay,Rythme coloré (Variante I),Location Not found,Date Not found,True,True,"170,100 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/e99c4c8/2147483647/strip/true/crop/2000x1502+0+0/resize/2048x1538!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F75%2Fa8%2Ff26966314b54952e2e19620e5388%2F155n10787-btdnz-02-a.jpg
1480,Max Ernst,Le Grand génie,Location Not found,Date Not found,False,True,"1,048,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/6b11c6a/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F62%2Fb6%2F4da03d13498fbf5b097cfd2772f1%2F353n10787-c3ngk-05.jpg
1481,Wassily Kandinsky,Untitled,Location Not found,Date Not found,True,True,"31,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/feba3ea/2147483647/strip/true/crop/2000x1619+0+0/resize/2048x1658!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6f%2Fa8%2Fc1b9e0b34a04848107651a0ffac7%2F255n10787-c28fj-t2-04-a.jpg
1482,André Masson,Actéon,Location Not found,Date Not found,True,True,"88,200 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/110d691/2147483647/strip/true/crop/1671x2000+0+0/resize/2048x2451!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F11%2F7c%2Fc9bc9905448b80296d5b6990f69e%2F218n10787-bzj7d-t2-04-a.jpg
1483,Eugène Boudin,Trouville. Chenal Marée Basse,Location Not found,Date Not found,True,True,"107,100 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/edef72f/2147483647/strip/true/crop/1521x2000+0+0/resize/2048x2693!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F62%2F05%2F3bd20a0a4b50a9fc6abfc0de9794%2F058n10787-66nrf-02-a.jpg
1484,Henri Manguin,Fruits décoratifs,Location Not found,Date Not found,True,True,"52,920 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/3bc6568/2147483647/strip/true/crop/1578x2000+0+0/resize/2048x2596!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6f%2F79%2F25d36db348b494ca1900fb0afa7d%2F126n10787-c2664-02-a.jpg
1485,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"107,100 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/480a28d/2147483647/strip/true/crop/1589x2000+0+0/resize/2048x2578!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F10%2F14%2F3a366d424c91b653a6eca46a47a8%2F192n10787-btfqm-t2-01.jpg
1486,Marie Laurencin,Jeune fille lisant,Location Not found,Date Not found,True,True,"63,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/f919b71/2147483647/strip/true/crop/1665x2000+0+0/resize/2048x2460!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0f%2F60%2F4a423b4d4d659f5ff45ae58418b1%2F063n10787-66nrm-02-a.jpg
1487,Fernand Léger,Abstractions: Two Works,Location Not found,Date Not found,True,True,"163,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/be/be/c22c8d244249a71b8c6e8b9a335a/118n10787-c2h5m-04.jpg
1488,Wassily Kandinsky,Schweigsam (Taciturn),Location Not found,Date Not found,True,True,"2,561,000 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/ab855ad/2147483647/strip/true/crop/1411x2000+0+0/resize/2048x2903!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F77%2Fe2%2F4a4a709149689dc4992c21de1776%2F274n10787-85zj4-t1-01.jpg
1489,Gabriele Münter,"Obere Hauptstraße, Murnau",Location Not found,Date Not found,True,True,"1,411,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/ede5c6b/2147483647/strip/true/crop/2000x1455+0+0/resize/2048x1490!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa2%2F0a%2F5fd1cb76444b943666fd402733c7%2F036n10787-bx3jg-01-a.jpg
1490,Pablo Picasso,La Pique,Location Not found,Date Not found,True,True,"201,600 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/bce4155/2147483647/strip/true/crop/1567x2000+0+0/resize/2048x2614!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F82%2F0b%2F4edd521d46b88a5aa381c3b88586%2F184n10787-c2g2r-t2-02-a.jpg
1491,Joan Miró,Sans titre (Le Lézard aux plumes d'or),Location Not found,Date Not found,True,True,"52,920 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/3d8f1f6/2147483647/strip/true/crop/2000x1285+0+0/resize/2048x1316!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff8%2F18%2F0210671c4a65b809245aa9126e79%2F350n10787-byy4c-a.jpg
1492,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"226,800 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/a6fe64e/2147483647/strip/true/crop/1636x2000+0+0/resize/2048x2504!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F3d%2F69%2F6901ffe242669a049dcb1a10a2f5%2F193n10787-btfqp-t2-02.jpg
1493,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"113,400 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/56a8afa/2147483647/strip/true/crop/1614x2000+0+0/resize/2048x2538!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F43%2F72%2F2c14c75044049ba4bc9acf595de5%2F186n10787-btfqr-t2-01.jpg
1494,Pablo Picasso,Nu couché,Location Not found,Date Not found,True,True,"1,048,500 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/48/44/8ce8f8534d8b9ae5e82ca63538a2/367n10787-5ym54-t1-04-a.jpg
1495,Pablo Picasso,Femme debout,Location Not found,Date Not found,False,True,"151,200 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/dims4/default/771cdad/2147483647/strip/true/crop/1541x2000+0+0/resize/2048x2658!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F35%2Fd6%2F43db748742dfa95dbb0a9c8af6fa%2F187n10787-btfqq-t2-01.jpg
1496,Paul Klee,"Vogelsam̄Lung I ""Drei Exempl.""",Location Not found,Date Not found,True,True,"176,400 USD",,Impressionist/Modern,Modern Day Auction,https://sothebys-md.brightspotcdn.com/2c/09/9c5bf1cf4aecb0eb6a043295b9bf/351n10787-c43yq-t2-02-a.jpg
1497,Edvard Munch,Soloppgang I Åsgårdstrand (Sunrise in Åsgårdstrand),New York,2021,True,True,"5,319,600 USD",,Impressionist/Modern,Modern Evening Auction,https://sothebys-md.brightspotcdn.com/dims4/default/a2b67ea/2147483647/strip/true/crop/2000x1494+0+0/resize/2048x1530!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F06%2Fa4%2F1ebf8856453ab345a1f2451d8de5%2F090n10786-c46qy-t1-02-edit-v4.jpg
